,title,description,word_timestamp,url
3746,Wilson's model of information behavior,"model of information seeking behaviour was born out of a need to focus the field of information and library science on human use of information, rather","7 KB (901 words) - 20:48, 30 September 2020",https://en.wikipedia.org/wiki/Wilson%27s_model_of_information_behavior
3747,Abbott Informatics,"laboratory information management systems (LIMS) - software used to manage the collection, processing, storage, retrieval and analysis of information generated","5 KB (333 words) - 00:53, 26 June 2020",https://en.wikipedia.org/wiki/Abbott_Informatics
3748,Rao Machiraju,"American scientist and business executive, and holds 10 patents in information retrieval. He has an interdisciplinary educational background: Masters in","12 KB (961 words) - 16:54, 5 March 2021",https://en.wikipedia.org/wiki/Rao_Machiraju
3749,University of Michigan School of Information,Information Economics for Management (IEM) Library and Information Science (LIS) Information Analysis and Retrieval (IAR) Preservation of Information,"19 KB (2,061 words) - 20:21, 6 March 2021",https://en.wikipedia.org/wiki/University_of_Michigan_School_of_Information
3750,Teletext,"designed to provide Teletext services in TVs. Prestel was a British information-retrieval system based on Teletext protocols. However, it was essentially","39 KB (5,229 words) - 19:15, 4 March 2021",https://en.wikipedia.org/wiki/Teletext
3751,Automatic content extraction,"content extraction (ACE) is a research program for developing advanced information extraction technologies convened by the NIST from 1999 to 2008, succeeding","3 KB (375 words) - 03:58, 24 June 2020",https://en.wikipedia.org/wiki/Automatic_content_extraction
3752,National Federation of Advanced Information Services,"translation, and other information retrieval services as a way of ensuring a constant flow of consistently high-quality information to those working in scientific","9 KB (1,197 words) - 19:30, 6 March 2021",https://en.wikipedia.org/wiki/National_Federation_of_Advanced_Information_Services
3753,Bibliometrics,Bibliometric methods are frequently used in the field of library and information science. The sub-field of bibliometrics which concerns itself with the,"14 KB (1,560 words) - 16:30, 15 April 2021",https://en.wikipedia.org/wiki/Bibliometrics
3754,Westlaw,"what would become Westlaw. West's chief competitor in the legal information retrieval market is LexisNexis. (Ironically, Lawford and von Briesen sold","19 KB (2,221 words) - 12:09, 31 March 2021",https://en.wikipedia.org/wiki/Westlaw
3755,Algorithmics,Digital library Computing platform Digital marketing World Wide Web Information retrieval Security Cryptography Formal methods Security services Intrusion,"1 KB (159 words) - 21:32, 6 April 2021",https://en.wikipedia.org/wiki/Algorithmics
3756,Personal knowledge management,"(Razmerita, Kirchner & Sudzina 2009). Dorsey (2001) identified information retrieval, assessment and evaluation, organization, analysis, presentation","17 KB (1,690 words) - 18:30, 2 May 2021",https://en.wikipedia.org/wiki/Personal_knowledge_management
3757,TRW Inc.,"engineers Don Nelson and Dick Pick at TRW developed the Generalized Information Retrieval Language and System, for use by the U.S. Army to control the inventory","34 KB (3,696 words) - 19:29, 1 May 2021",https://en.wikipedia.org/wiki/TRW_Inc.
3758,Instinct (American TV series),"CIA who now works freelance and who specializes in computers and information retrieval Sharon Leal as Jasmine Gooden, an NYPD lieutenant who leads the","53 KB (2,514 words) - 09:35, 10 January 2021",https://en.wikipedia.org/wiki/Instinct_(American_TV_series)
3759,Cognitive science,learned as a result of experience. Memory allows us to store information for later retrieval. Memory is often thought of as consisting of both a long-term,"51 KB (5,938 words) - 12:06, 25 April 2021",https://en.wikipedia.org/wiki/Cognitive_science
3760,Numerical analysis,Digital library Computing platform Digital marketing World Wide Web Information retrieval Security Cryptography Formal methods Security services Intrusion,"36 KB (4,196 words) - 09:45, 11 April 2021",https://en.wikipedia.org/wiki/Numerical_analysis
3761,Bit array,"single 8-bit character can be anywhere from 1 to 255 bits long. In information retrieval, bit arrays are a good representation for the posting lists of very","20 KB (2,830 words) - 12:02, 24 April 2021",https://en.wikipedia.org/wiki/Bit_array
3762,Alan Hanjalic,"Electronics Engineers (IEEE) in 2016 for his contributions to multimedia information retrieval. ""Ko je ko u bh dijaspori: Doktori nauka i naučno-istraživački radnici""","1 KB (77 words) - 03:57, 17 November 2020",https://en.wikipedia.org/wiki/Alan_Hanjalic
3763,Variable-length quantity,"Accessed 2019-10-01. Jeff Dean. ""Challenges in Building Large-Scale Information Retrieval Systems"" (PDF). p. 58. Retrieved 2020-05-30. Olesen, Jakob Stoklund","14 KB (1,477 words) - 21:37, 27 January 2021",https://en.wikipedia.org/wiki/Variable-length_quantity
3764,Records management,"activities involving the life cycle of information, including creation, maintenance (use, storage, retrieval), and disposal, regardless of media"". The","42 KB (5,113 words) - 09:18, 28 April 2021",https://en.wikipedia.org/wiki/Records_management
3765,Social media and television,"INFORMATION RETRIEVAL SYSTEMS. Universiteit Utrecht, dspace.library.uu.nl/bitstream/handle/1874/10643/Typke_05_Survey_of_Music_Information_Retrieval_Systems","55 KB (7,283 words) - 05:59, 4 May 2021",https://en.wikipedia.org/wiki/Social_media_and_television
3766,S. R. Ranganathan,"for information retrieval available at that time, the implementation of this concept was a tremendous step forwards for the science of information retrieval","16 KB (1,868 words) - 03:30, 30 January 2021",https://en.wikipedia.org/wiki/S._R._Ranganathan
3767,Ken Goldberg,"which pursues research in Cloud Robotics and Automation, Social Information Retrieval using geometric algorithms, and Algorithmic Automation for Feeding","16 KB (1,617 words) - 16:11, 29 September 2020",https://en.wikipedia.org/wiki/Ken_Goldberg
3768,Software maintenance,Digital library Computing platform Digital marketing World Wide Web Information retrieval Security Cryptography Formal methods Security services Intrusion,"18 KB (1,944 words) - 11:23, 13 March 2021",https://en.wikipedia.org/wiki/Software_maintenance
3769,Point of interest,"international ACM SIGIR conference on Research and development in information retrieval (pp. 363-372). ACM. ""Garmin POI Loader"". Garmin. Retrieved 2008-01-17","9 KB (970 words) - 04:38, 15 February 2021",https://en.wikipedia.org/wiki/Point_of_interest
3770,Xerox PARC Map Viewer,"Xerox PARC Map Viewer was an experiment in providing interactive information retrieval, rather than access to just static files, on the World Wide Web","1 KB (149 words) - 06:32, 3 October 2019",https://en.wikipedia.org/wiki/Xerox_PARC_Map_Viewer
3771,Text segmentation,might be useful in some natural processing tasks: it can improve information retrieval or speech recognition significantly (by indexing/recognizing documents,"9 KB (1,028 words) - 20:12, 13 January 2021",https://en.wikipedia.org/wiki/Text_segmentation
3772,Mir (disambiguation),"Multiple isomorphous replacement, a crystallographic technique Music information retrieval Mir, an Independent Media Center content management system Mir (software)","4 KB (493 words) - 18:29, 3 May 2021",https://en.wikipedia.org/wiki/Mir_(disambiguation)
3773,Jaime Carbonell,"theoretical frameworks such as a unified utility-based theory bridging information retrieval, summarization, free-text question-answering and related tasks.","10 KB (1,102 words) - 15:19, 1 April 2021",https://en.wikipedia.org/wiki/Jaime_Carbonell
3774,Comp.* hierarchy,dynamic-sys Ergodic theory and dynamical systems comp.theory.info-retrieval Information retrieval comp.windows.x X window system comp.windows.x.kde KDE desktop,"3 KB (59 words) - 04:58, 16 February 2021",https://en.wikipedia.org/wiki/Comp.*_hierarchy
3775,John D. Lafferty,"Diego. His research interests are in statistical machine learning, information retrieval, and natural language processing; focus on computational and statistical","8 KB (606 words) - 17:19, 1 April 2021",https://en.wikipedia.org/wiki/John_D._Lafferty
3776,British Computer Society,"professional body and a learned society that represents those working in information technology (IT) and computer science, both in the United Kingdom and","27 KB (2,523 words) - 20:53, 21 April 2021",https://en.wikipedia.org/wiki/British_Computer_Society
3777,Ubiquitous Knowledge Processing Lab,"text and applies them to information management like information retrieval, question answering, and structuring information in Wikis. The Ubiquitous Knowledge","5 KB (515 words) - 03:12, 2 May 2020",https://en.wikipedia.org/wiki/Ubiquitous_Knowledge_Processing_Lab
3778,Dynamic programming,bitonic tour) Recursive least squares method Beat tracking in music information retrieval Adaptive-critic training strategy for artificial neural networks,"63 KB (9,610 words) - 07:00, 4 May 2021",https://en.wikipedia.org/wiki/Dynamic_programming
3779,Clustering high-dimensional data,"2008. Venna, J., Peltonen, J., Nybo, K., Aidos, H., & Kaski, S.: Information retrieval perspective to nonlinear dimensionality reduction for data visualization","15 KB (1,899 words) - 18:11, 5 February 2021",https://en.wikipedia.org/wiki/Clustering_high-dimensional_data
3780,Pitch class,"Studies in Music Theory. ISBN 9780199714353. Müller, Meinard (2007). Information Retrieval for Music and Motion, p.60. ISBN 9783540740483. ""A pitch class is","13 KB (1,714 words) - 20:38, 10 March 2021",https://en.wikipedia.org/wiki/Pitch_class
3781,Fractint,"1991). ""Review: Fractint brought to book"". Newscientist. Reed Business Information. Retrieved 25 March 2013. Tyler, Bert and Wegner, Timothy, Fractal Creations","5 KB (339 words) - 01:16, 30 January 2021",https://en.wikipedia.org/wiki/Fractint
3782,Requirements analysis,reengineering Creative brief Data modeling Design brief Functional requirements Information technology Model-driven engineering Model Transformation Language Non-functional,"23 KB (2,824 words) - 10:46, 22 April 2021",https://en.wikipedia.org/wiki/Requirements_analysis
3783,Vertical search,"provide mechanisms for improved content discovery, information extraction, information retrieval, user collaboration, and extension of current search","7 KB (781 words) - 12:50, 27 March 2021",https://en.wikipedia.org/wiki/Vertical_search
3784,Spam blog,"trying to Google bomb every word in the dictionary. Adversarial information retrieval CAPTCHA Blog scraping Link farm Spam in blogs Spamdexing ""Wired","4 KB (475 words) - 21:52, 9 March 2021",https://en.wikipedia.org/wiki/Spam_blog
3785,Biodiversity informatics,"(potentially) by specialized information retrieval algorithms to extract the relevant primary biodiversity information that is reported therein, sometimes","20 KB (2,273 words) - 15:37, 25 April 2021",https://en.wikipedia.org/wiki/Biodiversity_informatics
3786,HITS algorithm," Prabhakar Raghavan & Hinrich Schütze (2008). ""Introduction to Information Retrieval"". Cambridge University Press. Retrieved 2008-11-09.CS1 maint: uses","11 KB (1,703 words) - 11:10, 23 February 2021",https://en.wikipedia.org/wiki/HITS_algorithm
3787,Allen B. Downey,"Free Documentation License: Think Data Structures: Algorithms and Information Retrieval in Java , Green Tea Press, July 7, 2017. Think Bayes: Bayesian Statistics","3 KB (342 words) - 21:40, 14 September 2020",https://en.wikipedia.org/wiki/Allen_B._Downey
3788,Memory error,"environmental changes. As the retention interval between encoding and retrieval of the memory lengthens, there is an increase in both the amount that","63 KB (9,386 words) - 13:33, 8 December 2020",https://en.wikipedia.org/wiki/Memory_error
3789,List of Invader Zim characters,"(Garbage-issue Information Retrieval Unit) (voiced by Rosearik ""Rikki"" Simons) is a malfunctioning and dimwitted robot SIR (Standard-issue Information Retrieval) Unit","23 KB (3,295 words) - 21:36, 13 April 2021",https://en.wikipedia.org/wiki/List_of_Invader_Zim_characters
3790,Web engineering,"human-computer interaction, user interface, information engineering, information indexing and retrieval, testing, modelling and simulation, project management","11 KB (1,393 words) - 13:24, 5 December 2020",https://en.wikipedia.org/wiki/Web_engineering
3791,Index (publishing),"the advancement of indexing, abstracting and related methods of information retrieval. Other similar societies include: Association of Southern African","22 KB (2,780 words) - 04:05, 2 April 2021",https://en.wikipedia.org/wiki/Index_(publishing)
3792,DFR,"metabolic pathway Divergence-from-randomness model, a probabilistic information retrieval model. Dounreay Fast Reactor, the second reactor to achieve criticality","872 bytes (143 words) - 20:40, 7 August 2019",https://en.wikipedia.org/wiki/DFR
3793,Association for Computing Machinery,Techniques SIGHPC: High Performance Computing SIGIR: Information Retrieval SIGITE: Information Technology Education SIGKDD: Knowledge Discovery and Data,"33 KB (3,298 words) - 14:04, 3 May 2021",https://en.wikipedia.org/wiki/Association_for_Computing_Machinery
3794,IRSG,"United Ireland. Information Retrieval Specialist Group, a specialist group of the British Computer Society promoting Information Retrieval International","885 bytes (128 words) - 11:04, 22 January 2014",https://en.wikipedia.org/wiki/IRSG
3795,Lemnoideae,"flowering plants: descriptions, illustrations, identification, information retrieval. Version: 3 May 2006. Duckweed growth inhibition test List of Standards","23 KB (2,436 words) - 12:18, 7 March 2021",https://en.wikipedia.org/wiki/Lemnoideae
3796,OttoBib,"the two basic functions outlined. Marcus P. Zillman, an Internet information retrieval consultant and speaker said ""this website is the start of a new","5 KB (457 words) - 17:34, 5 January 2021",https://en.wikipedia.org/wiki/OttoBib
3797,Cognitive complexity,"Theory (Simplicity, Complexity, Unexpectedness, Cognition, Probability, Information) COGNITIVE COMPLEXITY CLASSIFICATION OF FCATTEST ITEMS Cognitive Complexity/Depth","10 KB (968 words) - 00:15, 6 December 2020",https://en.wikipedia.org/wiki/Cognitive_complexity
3798,EndNote,"you choose. Heck, André; Murtagh, Fionn, eds. (1993). Intelligent Information Retrieval: The Case of Astronomy and Related Space Sciences. Astrophysics","31 KB (2,749 words) - 21:16, 19 April 2021",https://en.wikipedia.org/wiki/EndNote
3799,CWTS Leiden Ranking,"designed for the scientometric evaluation, but for the purpose of information retrieval"". Also, normalizing at a higher aggregation level, rather than at","9 KB (935 words) - 07:48, 18 March 2021",https://en.wikipedia.org/wiki/CWTS_Leiden_Ranking
3800,MinHash,"International ACM SIGIR Conference on Research and Development in Information Retrieval, pp. 284, doi:10.1145/1148170.1148222, ISBN 978-1595933690. Charikar","23 KB (2,872 words) - 03:48, 17 April 2021",https://en.wikipedia.org/wiki/MinHash
3801,Branchiopoda,"(Branchiopoda)"". Crustacea, the Higher Taxa: Description, Identification, and Information Retrieval. Archived from the original on July 23, 2011. Retrieved February","15 KB (1,521 words) - 08:21, 20 March 2021",https://en.wikipedia.org/wiki/Branchiopoda
3802,Regional Information Center for Science and Technology,A feasibility of doing interlanguage information retrieval by Google machine translation System of information transmission from Persian journals XML,"8 KB (912 words) - 13:31, 11 January 2021",https://en.wikipedia.org/wiki/Regional_Information_Center_for_Science_and_Technology
3803,Pirs,"Propulsion Information Retrieval System, part of the Chemical Propulsion Information Analysis Center Police Information Retrieval System, an information system","635 bytes (109 words) - 11:38, 2 March 2014",https://en.wikipedia.org/wiki/Pirs
3804,3D Content Retrieval,"ways to retrieve 3D information. Thus, shape matching methods for 3D content retrieval have become popular. Shape matching retrieval is based on techniques","7 KB (957 words) - 19:31, 26 August 2020",https://en.wikipedia.org/wiki/3D_Content_Retrieval
3805,Vitaceae,"Dallwitz (1992 onwards). The families of flowering plants: descriptions, illustrations, identification, information retrieval. http://delta-intkey.com","5 KB (498 words) - 19:28, 4 March 2021",https://en.wikipedia.org/wiki/Vitaceae
3806,Judy Brown,"over 20 years, and is recognized for her contributions in music information retrieval, including developing the constant-Q transform. She is a Fellow","4 KB (291 words) - 04:49, 3 March 2019",https://en.wikipedia.org/wiki/Judy_Brown
3807,Jacobus Verhoeff,"known for his work on error detection and correction, and worked on information retrieval. He has also held exhibitions of his mathematically inspired sculptures","4 KB (267 words) - 10:10, 15 January 2021",https://en.wikipedia.org/wiki/Jacobus_Verhoeff
3808,Windows Live Agents,"advertising opportunity for brand advertisers, and drive search and information retrieval. Although support and development of Windows Live Agents has been","7 KB (915 words) - 11:20, 18 March 2021",https://en.wikipedia.org/wiki/Windows_Live_Agents
3809,Acoustics,"for hearing aids or cochlear implants; echo cancellation; music information retrieval, and perceptual coding (e.g. MP3 or Opus). Architectural acoustics","38 KB (3,968 words) - 22:51, 16 April 2021",https://en.wikipedia.org/wiki/Acoustics
3810,Mixed reality,"Augmented reality, a related term, takes place in the physical world, with information or objects added virtually. There are many practical applications of","43 KB (5,116 words) - 01:14, 26 April 2021",https://en.wikipedia.org/wiki/Mixed_reality
3811,Building information modeling,productivity due to easy retrieval of information Increased coordination of construction documents Embedding and linking of vital information such as vendors for,"77 KB (8,620 words) - 08:20, 15 April 2021",https://en.wikipedia.org/wiki/Building_information_modeling
3812,Speech recognition,"recognition but also image recognition, natural language processing, information retrieval, multimodal processing, and multitask learning. In terms of freely","99 KB (11,095 words) - 10:54, 1 May 2021",https://en.wikipedia.org/wiki/Speech_recognition
3813,Synthetic intelligence,Digital library Computing platform Digital marketing World Wide Web Information retrieval Security Cryptography Formal methods Security services Intrusion,"8 KB (920 words) - 01:11, 4 March 2021",https://en.wikipedia.org/wiki/Synthetic_intelligence
3814,Resource Description Framework,"a Social Network By Thushar A.K, and P. Santhi Thilagam Traffic Information Retrieval Based on Fuzzy Ontology and RDF on the Semantic Web By Jun Zhai","41 KB (4,707 words) - 15:11, 17 February 2021",https://en.wikipedia.org/wiki/Resource_Description_Framework
3815,Automated reasoning,Digital library Computing platform Digital marketing World Wide Web Information retrieval Security Cryptography Formal methods Security services Intrusion,"13 KB (1,313 words) - 17:37, 28 April 2021",https://en.wikipedia.org/wiki/Automated_reasoning
3816,Louis Rosenfeld,"Rosenfeld. ""Networked information retrieval and organization: Issues and questions."" Journal of the American Society for Information Science 47.9 (1996):","3 KB (334 words) - 03:27, 28 July 2020",https://en.wikipedia.org/wiki/Louis_Rosenfeld
3817,Musaceae,"flowering plants: descriptions, illustrations, identification, information retrieval. Version: 27 April 2006. http://delta-intkey.com. Monocot families","9 KB (838 words) - 17:04, 2 May 2021",https://en.wikipedia.org/wiki/Musaceae
3818,Marie-Francine Moens,"natural language processing, argument mining, sentiment analysis, and information retrieval. She is a professor of computer science at KU Leuven. Moens earned","3 KB (256 words) - 16:17, 21 February 2021",https://en.wikipedia.org/wiki/Marie-Francine_Moens
3819,Notostraca,"(Branchiopoda)"". Crustacea, the Higher Taxa: Description, Identification, and Information Retrieval. Archived from the original on July 23, 2011. Retrieved February","16 KB (1,324 words) - 02:28, 19 April 2021",https://en.wikipedia.org/wiki/Notostraca
3820,Koru search engine,"how Wikipedia can be utilized to provide intelligent, intuitive information retrieval. Koru is the Māori word for the newborn, unfurling fern frond, symbolizing","2 KB (290 words) - 15:58, 29 March 2021",https://en.wikipedia.org/wiki/Koru_search_engine
3821,Formal methods,"extremely high (e.g., in critical parts of microprocessor design). Further information on this is expanded below. As with programming language semantics, styles","25 KB (3,065 words) - 01:52, 2 May 2021",https://en.wikipedia.org/wiki/Formal_methods
3822,Morphological parsing," and information retrieval. Piotr Bojanowski, Edouard Grave, Armand Joulin, and Tomas Mikolov. ""Enriching Word Vectors with Subword Information"" v t e","3 KB (338 words) - 10:54, 1 March 2021",https://en.wikipedia.org/wiki/Morphological_parsing
3823,Bauer's Lexicon,"permitted much more consistent and flexible typography, as well as information retrieval. A Chinese translation of the lexicon, based on the third English","5 KB (620 words) - 16:37, 10 December 2020",https://en.wikipedia.org/wiki/Bauer%27s_Lexicon
3824,List of City College of New York alumni,"Turing Award in 2004 Allen Kent – pioneer of information science, especially mechanized information retrieval Gary A. Klein 1964 – research psychologist","13 KB (1,412 words) - 03:08, 13 April 2021",https://en.wikipedia.org/wiki/List_of_City_College_of_New_York_alumni
3825,Mathematical logic,"infinitary logics, which allow for formulas to provide an infinite amount of information, and higher-order logics, which include a portion of set theory directly","68 KB (8,279 words) - 21:41, 28 April 2021",https://en.wikipedia.org/wiki/Mathematical_logic
3826,Whistleblower,"(2001). ""PIR-Tor: Scalable Anonymous Communication Using Private Information Retrieval"" (PDF). USENIX Security Symposium. Retrieved 10 April 2015. ""Security","92 KB (10,694 words) - 00:40, 4 May 2021",https://en.wikipedia.org/wiki/Whistleblower
3827,Prestel,"where IPs could create, modify and delete their pages of information, and Information Retrieval Centre (IRC), which mirrored copy of the pages is provided","50 KB (7,337 words) - 17:43, 22 April 2021",https://en.wikipedia.org/wiki/Prestel
3828,Metronome,Machine. Proceedings of the 13th International Society for Music Information Retrieval Conference (ISMIR 2012). Vijay Iyar. Microtiming Studies Archived,"45 KB (5,100 words) - 12:44, 23 April 2021",https://en.wikipedia.org/wiki/Metronome
3829,Melanthiaceae,"flowering plants: descriptions, illustrations, identification, information retrieval. Version: 3 May 2006. http://delta-intkey.com. links and more links","6 KB (495 words) - 18:46, 16 April 2021",https://en.wikipedia.org/wiki/Melanthiaceae
3830,Ant colony optimization algorithms,"Intelligence to Distributed Image Retrieval"", Information Sciences, 2010 D. Picard, M. Cord, A. Revel, ""Image Retrieval over Networks : Active Learning","75 KB (9,407 words) - 02:14, 30 April 2021",https://en.wikipedia.org/wiki/Ant_colony_optimization_algorithms
3831,Computational geometry,"include robotics (motion planning and visibility problems), geographic information systems (GIS) (geometrical location and search, route planning), integrated","14 KB (1,733 words) - 13:22, 30 March 2021",https://en.wikipedia.org/wiki/Computational_geometry
3832,Clusiaceae,"flowering plants: descriptions, illustrations, identification, information retrieval. https://web.archive.org/web/20070103200438/http://delta-intkey","6 KB (535 words) - 20:27, 10 April 2021",https://en.wikipedia.org/wiki/Clusiaceae
3833,Google bombing,"""bad writers"" and ""Dumb and Dumber"". Internet portal Adversarial information retrieval Googlewhack Link doping Political Google bombs in the 2004 U.S.","45 KB (4,794 words) - 10:29, 2 May 2021",https://en.wikipedia.org/wiki/Google_bombing
3834,ListenBrainz,"Transformer model for Sequential Music Recommender System"". Forum for Information Retrieval Evaluation: 49–53. Retrieved 13 February 2021. Porter, Alastair","2 KB (190 words) - 10:04, 27 March 2021",https://en.wikipedia.org/wiki/ListenBrainz
3835,William Paul Jones,"interaction, information retrieval and cognitive psychology. Jones, William (2008). ""Personal Information Management"". Annual Review of Information Science","8 KB (699 words) - 06:00, 4 June 2020",https://en.wikipedia.org/wiki/William_Paul_Jones
3836,Fumarioideae,"flowering plants: descriptions, illustrations, identification, information retrieval. Version: 3 May 2006. https://web.archive.org/web/2007010320043","3 KB (253 words) - 20:04, 21 March 2021",https://en.wikipedia.org/wiki/Fumarioideae
3837,Artificial life,"environments in order to gain a deeper understanding of the complex information processing that define such systems. These topics are broad, but often","22 KB (2,306 words) - 10:57, 14 February 2021",https://en.wikipedia.org/wiki/Artificial_life
3838,List of game theorists,Alfred Nobel 1994) Monika Henzinger - algorithmic game theory and information retrieval Naira Hovakimyan - differential games and adaptive control Peter,"5 KB (497 words) - 02:42, 6 December 2020",https://en.wikipedia.org/wiki/List_of_game_theorists
3839,Community Memory,software was implemented as an extension of the ROGIRS keyword information retrieval system written by Bart Berger and John M. Cooney at Resource One,"12 KB (1,576 words) - 02:40, 27 October 2020",https://en.wikipedia.org/wiki/Community_Memory
3840,Taxonomy,taxonomist adjudges to be a unit Taxonomy for search engines Thesaurus (information retrieval) Typology (disambiguation) https://en.wiktionary.org/wiki/taxonomy,"25 KB (2,991 words) - 14:51, 4 May 2021",https://en.wikipedia.org/wiki/Taxonomy
3841,Geoff Mulligan,"hiding technologies. In 1997, he created HZ.COM, an electronic mail information retrieval system for two-way pagers and early cellular phones. When the HZ","11 KB (1,248 words) - 11:47, 11 April 2021",https://en.wikipedia.org/wiki/Geoff_Mulligan
3842,Multi-armed bandit,"Filtering Bandits"", The 39th International ACM SIGIR Conference on Information Retrieval (SIGIR 2016), arXiv:1502.03473, Bibcode:2015arXiv150203473L Gentile","62 KB (6,939 words) - 02:20, 1 May 2021",https://en.wikipedia.org/wiki/Multi-armed_bandit
3843,Samuel L. Braunstein,Information_Retrieval_from_Black_Holes/links/0deec51644192e9586000000/Better-Late-than-Never-Information-Retrieval-from-Black-Holes.pdf,"5 KB (465 words) - 01:39, 1 September 2020",https://en.wikipedia.org/wiki/Samuel_L._Braunstein
3844,Oded Goldreich,"Approximation. Journal of the ACM, pages 653-750. Chor B. (1998). ""Private Information Retrieval"". Journal of the ACM. 45 (6): 965–982. CiteSeerX 10.1.1.51.3663","10 KB (951 words) - 19:56, 1 May 2021",https://en.wikipedia.org/wiki/Oded_Goldreich
3845,Incremental encoding,the remaining suffixes. Incremental encoding is widely used in information retrieval to compress the lexicons used in search indexes; these list all,"2 KB (238 words) - 14:53, 19 February 2021",https://en.wikipedia.org/wiki/Incremental_encoding
3846,Latent Dirichlet allocation,network. Topic modeling is a classic solution to the problem of information retrieval using linked data and semantic web technology. Related models and,"40 KB (7,091 words) - 09:45, 29 April 2021",https://en.wikipedia.org/wiki/Latent_Dirichlet_allocation
3847,List of academic databases and search engines,Databases and search engines differ substantially in terms of coverage and retrieval qualities. Users need to account for qualities and limitations of databases,"55 KB (2,088 words) - 14:38, 27 April 2021",https://en.wikipedia.org/wiki/List_of_academic_databases_and_search_engines
3848,Markov random field,"registration, texture synthesis, super-resolution, stereo matching and information retrieval. They can be used to solve various computer vision problems which","18 KB (2,551 words) - 19:52, 17 April 2021",https://en.wikipedia.org/wiki/Markov_random_field
3849,Medusagyne,"flowering plants: descriptions, illustrations, identification, information retrieval. Dressler, S.; Schmidt, M. & Zizka, G. (2014). ""Medusagyne"". African","6 KB (702 words) - 19:25, 22 March 2021",https://en.wikipedia.org/wiki/Medusagyne
3850,Language Technologies Institute,"machine translation, speech recognition, speech synthesis, information retrieval, parsing, information extraction, and multimodal machine learning. Until 1996","4 KB (367 words) - 14:56, 21 September 2020",https://en.wikipedia.org/wiki/Language_Technologies_Institute
3851,JabRef,"reference formats. Extraction of metadata from PDFs. Retrieval of articles and bibliographic information based on ISBN, DOI, PubMed-ID and arXiv-ID. Support","8 KB (657 words) - 13:24, 12 April 2021",https://en.wikipedia.org/wiki/JabRef
3852,Biodiversity Information Standards,Darwin Core GUID applicability statements TWDG Access Protocol for Information Retrieval (TAPIR) TDWG Standards Documentation (SDS) Natural Collection Descriptions,"4 KB (352 words) - 00:08, 10 August 2020",https://en.wikipedia.org/wiki/Biodiversity_Information_Standards
3853,HCL color space,"Similarity Measure for Content-Based Image and Video Retrieval (PDF). Multimedia Information Retrieval Workshop, 28th Annual ACM SIGIR Conference. Archived","11 KB (1,023 words) - 15:04, 30 April 2021",https://en.wikipedia.org/wiki/HCL_color_space
3854,Muntingiaceae,"Watson and M.J. Dallwitz (1992 onwards). The families of flowering plants: descriptions, illustrations, identification, information retrieval. v t e","2 KB (202 words) - 18:52, 16 April 2021",https://en.wikipedia.org/wiki/Muntingiaceae
3855,Context-dependent memory,"the improved recall of specific episodes or information when the context present at encoding and retrieval are the same. In a simpler manner, ""when events","54 KB (6,809 words) - 03:05, 11 March 2021",https://en.wikipedia.org/wiki/Context-dependent_memory
3856,Visualization (graphics),"also helped advance visualization. The use of visualization to present information is not a new phenomenon. It has been used in maps, scientific drawings","26 KB (3,064 words) - 06:35, 26 April 2021",https://en.wikipedia.org/wiki/Visualization_(graphics)
3857,Computer forensics,"JPEG image). The scope of a forensic analysis can vary from simple information retrieval to reconstructing a series of events. In a 2002 book, Computer Forensics","19 KB (2,187 words) - 22:55, 30 April 2021",https://en.wikipedia.org/wiki/Computer_forensics
3858,Technical analysis,processing Market analysis Market timing Mathematical finance Multimedia information retrieval Multiple comparisons problem Overfitting Price action trading Texas,"62 KB (7,783 words) - 18:39, 27 April 2021",https://en.wikipedia.org/wiki/Technical_analysis
3859,Semantic Geospatial Web,vision to include geospatial information at the core of the Semantic Web to facilitate information retrieval and information integration. This vision requires,"2 KB (165 words) - 12:16, 18 December 2019",https://en.wikipedia.org/wiki/Semantic_Geospatial_Web
3860,Thomas Dolby,"Kathleen Beller in 1988; they have three children. His brother is information retrieval researcher Stephen Robertson.[citation needed] In July 1998, Dolby","57 KB (5,910 words) - 23:14, 29 April 2021",https://en.wikipedia.org/wiki/Thomas_Dolby
3861,Wei Wang (computer scientist),"International ACM SIGIR Conference on Research and Development in Information Retrieval (SIGIR), pp. 65-74, 2018. Modeling Co-Evolution Across Multiple","6 KB (655 words) - 08:34, 25 April 2021",https://en.wikipedia.org/wiki/Wei_Wang_(computer_scientist)
3862,Aulonemia jauaensis,"of the world: descriptions, illustrations, identification, and information retrieval; including synonyms, morphology, anatomy, physiology, phytochemistry","2 KB (196 words) - 13:07, 2 March 2021",https://en.wikipedia.org/wiki/Aulonemia_jauaensis
3863,Loranthus,"flowering plants: descriptions, illustrations, identification, and information retrieval. Loranthus Balle, Simone; Dandy, J.E.; Gilmour, J.S.L.; Holttum","8 KB (891 words) - 16:24, 31 March 2021",https://en.wikipedia.org/wiki/Loranthus
3864,Fractal-generating software,"Retrieved 7 May 2017. ""Vol Libre: The First Fractal CGI Movie"". History of Information. Jeremy Norman & Co. Retrieved 5 March 2017. ""Susan Stepney Professor","24 KB (2,394 words) - 18:44, 11 April 2021",https://en.wikipedia.org/wiki/Fractal-generating_software
